,obs_id,site_id,timestamp,leaderboard_target,target
412,1301,81,2015-01-18 09:00:00+00:00,private,7914.609909009587
413,4237,90,2015-01-18 20:00:00+00:00,private,18281.373026832145
414,2332,84,2015-01-19 14:00:00+00:00,private,7355.077029175431
415,1231,81,2015-01-19 23:00:00+00:00,private,1308477.8645305962
416,3123,87,2015-01-20 06:00:00+00:00,public,10141.75320646456
417,1078,81,2015-01-20 11:00:00+00:00,public,4787.30335642623
418,4291,90,2015-01-20 19:00:00+00:00,private,13017.205023547438
419,1768,83,2015-01-20 22:00:00+00:00,public,2177.210991548479
420,2079,84,2015-01-21 02:00:00+00:00,public,120138.72111378571
421,3585,88,2015-01-21 22:00:00+00:00,private,11979.778829719067
422,2305,84,2015-01-22 02:00:00+00:00,private,1186593.5929816763
423,3299,87,2015-01-22 20:00:00+00:00,private,40940.45768218323
424,1076,81,2015-01-22 23:00:00+00:00,public,12163.787467663871
425,1792,83,2015-01-23 11:00:00+00:00,public,1595.4480372296716
426,1899,83,2015-01-23 21:00:00+00:00,private,147930.27833820632
427,1784,83,2015-01-23 22:00:00+00:00,public,13994.381400959004
428,372,79,2015-01-24 07:00:00+00:00,public,11033.441982944787
429,491,79,2015-01-24 21:00:00+00:00,public,28824.827547268174
430,3632,88,2015-01-25 00:00:00+00:00,private,3321.9068798997623
431,3137,87,2015-01-25 14:00:00+00:00,public,8928.805410123507
432,4337,90,2015-01-26 01:00:00+00:00,private,127501.93782459339
433,1752,83,2015-01-26 04:00:00+00:00,public,43511.84015248945
434,4091,90,2015-01-26 09:00:00+00:00,public,69237.06830712136
435,1920,83,2015-01-27 10:00:00+00:00,private,3627.454881623659
436,3622,88,2015-01-28 08:00:00+00:00,private,34263.854074403105
437,3050,87,2015-01-29 14:00:00+00:00,public,200962.2267283881
438,3424,88,2015-01-29 14:00:00+00:00,public,1642.1787543133262
439,1201,81,2015-01-29 23:00:00+00:00,private,11585.737536956807
440,1721,83,2015-01-30 14:00:00+00:00,public,4149.446404660656
441,3434,88,2015-01-31 01:00:00+00:00,public,21194.44487676494
442,1681,83,2015-01-31 04:00:00+00:00,public,5739.42990562778
443,1293,81,2015-01-31 05:00:00+00:00,private,1653.790100779639
444,515,79,2015-01-31 20:00:00+00:00,private,50546.419065799986
445,1072,81,2015-01-31 23:00:00+00:00,public,1555.2123126516174
446,2320,84,2015-02-01 11:00:00+00:00,private,8153.399788375167
447,573,79,2015-02-01 18:00:00+00:00,private,11209.558938629485
448,3230,87,2015-02-01 22:00:00+00:00,private,22694.472610415163
449,1342,81,2015-02-02 00:00:00+00:00,private,11462.734368402616
450,651,79,2015-02-02 02:00:00+00:00,private,9209.898497602222
451,1273,81,2015-02-02 03:00:00+00:00,private,66470.01973534777
452,3244,87,2015-02-02 10:00:00+00:00,private,9905.487789535775
453,1263,81,2015-02-02 15:00:00+00:00,private,56224.36609561895
454,1945,83,2015-02-03 04:00:00+00:00,private,193178.5480529919
455,3205,87,2015-02-03 14:00:00+00:00,private,12815.680825460022
456,2227,84,2015-02-03 21:00:00+00:00,private,10059.735590115783
457,1289,81,2015-02-04 00:00:00+00:00,private,155634.98310851533
458,1233,81,2015-02-04 04:00:00+00:00,private,47503.33285230124
459,3314,87,2015-02-04 07:00:00+00:00,private,6617.166375622593
460,4137,90,2015-02-05 05:00:00+00:00,public,6090.246935521274
461,358,79,2015-02-05 07:00:00+00:00,public,1230.0021423986584
462,3196,87,2015-02-05 18:00:00+00:00,private,13687.306647365758
463,487,79,2015-02-06 03:00:00+00:00,public,3272.145269299354
464,3355,87,2015-02-06 14:00:00+00:00,private,1127552.6407668907
465,1111,81,2015-02-07 21:00:00+00:00,public,60347.68335099283
466,2265,84,2015-02-09 03:00:00+00:00,private,7718.691761844141
467,381,79,2015-02-09 14:00:00+00:00,public,8885.240240610166
468,3332,87,2015-02-09 21:00:00+00:00,private,25125.374447255923
469,1282,81,2015-02-09 23:00:00+00:00,private,36180.236103541116
470,665,79,2015-02-11 17:00:00+00:00,private,382.61982637809285
471,2262,84,2015-02-11 19:00:00+00:00,private,2214.340205453639
472,2229,84,2015-02-12 11:00:00+00:00,private,20006.72748101332
473,3295,87,2015-02-13 08:00:00+00:00,private,7352.112983818782
474,1276,81,2015-02-14 07:00:00+00:00,private,2681.4416415606065
475,1970,83,2015-02-14 10:00:00+00:00,private,46246.20673510137
476,4277,90,2015-02-14 10:00:00+00:00,private,313969.2691639621
477,1322,81,2015-02-14 20:00:00+00:00,private,7143.958140346345
478,1864,83,2015-02-15 01:00:00+00:00,private,54330.46414826893
479,2317,84,2015-02-15 22:00:00+00:00,private,547.5388152319929
480,3115,87,2015-02-16 04:00:00+00:00,public,1059712.8226742423
481,612,79,2015-02-16 17:00:00+00:00,private,17289.080953920373
482,1144,81,2015-02-18 00:00:00+00:00,public,28465.74147381548
483,4140,90,2015-02-18 10:00:00+00:00,public,19367.962321387287
484,3290,87,2015-02-18 14:00:00+00:00,private,145957.3910329048
485,1120,81,2015-02-19 06:00:00+00:00,public,3401.1762370588244
486,1830,83,2015-02-19 18:00:00+00:00,public,122733.47115125933
487,389,79,2015-02-19 23:00:00+00:00,public,7438.503480086098
488,457,79,2015-02-20 10:00:00+00:00,public,45701.068706035745
489,4125,90,2015-02-21 05:00:00+00:00,public,1779.773608993377
490,1221,81,2015-02-21 06:00:00+00:00,private,4435.205468776132
491,2053,84,2015-02-21 15:00:00+00:00,public,10214.364079123185
492,1946,83,2015-02-21 16:00:00+00:00,private,212612.51444840204
493,1095,81,2015-02-21 21:00:00+00:00,public,53714.051248563825
494,1877,83,2015-02-22 01:00:00+00:00,private,31505.022646152276
495,1098,81,2015-02-22 08:00:00+00:00,public,100.8455370959111
496,2133,84,2015-02-23 12:00:00+00:00,public,84982.027881838
497,3044,87,2015-02-23 12:00:00+00:00,public,1479.5164271325787
498,1050,81,2015-02-23 13:00:00+00:00,public,2885.977275109349
499,4094,90,2015-02-23 15:00:00+00:00,public,6344.278681216333
500,1979,83,2015-02-23 15:00:00+00:00,private,9110.81524621126
501,1343,81,2015-02-23 15:00:00+00:00,private,13104.066518115756
502,1215,81,2015-02-23 16:00:00+00:00,private,219773.73308149312
503,1845,83,2015-02-23 18:00:00+00:00,public,109740.66846722455
504,449,79,2015-02-24 01:00:00+00:00,public,71211.0923853319
505,2085,84,2015-02-24 13:00:00+00:00,public,6132.510125492213
506,380,79,2015-02-25 00:00:00+00:00,public,133142.31048775514
507,1204,81,2015-02-25 03:00:00+00:00,private,6621.5620158562615
508,415,79,2015-02-25 06:00:00+00:00,public,50761.082726255256
509,4033,90,2015-02-25 08:00:00+00:00,public,2233.4033587243985
510,4367,90,2015-02-25 10:00:00+00:00,private,26469.875785294815
511,1205,81,2015-02-25 19:00:00+00:00,private,163550.74395729057
512,1173,81,2015-02-26 10:00:00+00:00,public,32759.53098952221
513,1026,81,2015-02-26 19:00:00+00:00,public,1488.1250728071645
514,4226,90,2015-02-27 03:00:00+00:00,private,5547.98944291213
515,3226,87,2015-02-27 09:00:00+00:00,private,7675.498998354599
516,1092,81,2015-02-27 15:00:00+00:00,public,2306.6824470598294
517,4045,90,2015-02-28 01:00:00+00:00,public,6760.770088301253
518,628,79,2015-03-01 04:00:00+00:00,private,47821.59552647211
519,4354,90,2015-03-01 08:00:00+00:00,private,457780.47473189654
520,1179,81,2015-03-01 09:00:00+00:00,private,15170.537613250004
521,1060,81,2015-03-01 10:00:00+00:00,public,257291.26849277495
522,4106,90,2015-03-01 12:00:00+00:00,public,46831.13473922906
523,431,79,2015-03-02 01:00:00+00:00,public,4383.678333450211
524,1957,83,2015-03-02 20:00:00+00:00,private,16347.255844170304
525,3859,89,2015-03-02 22:00:00+00:00,public,59688.36429779796
526,1133,81,2015-03-02 22:00:00+00:00,public,4287.355475651786
527,3948,89,2015-03-03 11:00:00+00:00,private,51325.23630549082
528,1338,81,2015-03-03 12:00:00+00:00,private,2187.282228059
529,2250,84,2015-03-03 13:00:00+00:00,private,434.42489347108483
530,4222,90,2015-03-03 17:00:00+00:00,private,11268.794482772675
531,384,79,2015-03-04 03:00:00+00:00,public,68690.62387739217
532,4059,90,2015-03-04 06:00:00+00:00,public,35357.165688184185
533,1738,83,2015-03-04 20:00:00+00:00,public,9666.58339950763
534,3551,88,2015-03-04 21:00:00+00:00,private,6619.950515893246
535,2155,84,2015-03-05 03:00:00+00:00,public,37299.181328989005
536,1897,83,2015-03-05 13:00:00+00:00,private,103124.55291082336
537,4260,90,2015-03-05 17:00:00+00:00,private,20073.555759976676
538,3785,89,2015-03-06 01:00:00+00:00,public,1552.932052134622
539,1100,81,2015-03-06 09:00:00+00:00,public,158706.17153833975
540,3359,87,2015-03-06 16:00:00+00:00,private,106223.37207729835
541,3670,88,2015-03-06 19:00:00+00:00,private,52670.36122815924
542,2007,83,2015-03-07 08:00:00+00:00,private,523861.8046616018
543,2061,84,2015-03-07 21:00:00+00:00,public,23190.357311531465
544,3884,89,2015-03-08 02:00:00+00:00,private,2060.2192478135175
545,607,79,2015-03-08 12:00:00+00:00,private,12129.265856605265
546,3176,87,2015-03-08 16:00:00+00:00,public,7312.804698541749
547,4030,89,2015-03-09 21:00:00+00:00,private,1383979.180858726
548,382,79,2015-03-10 05:00:00+00:00,public,8027.75064294163
549,2338,84,2015-03-10 08:00:00+00:00,private,8861.608505673994
550,556,79,2015-03-10 10:00:00+00:00,private,14094.870650188159
551,2258,84,2015-03-11 00:00:00+00:00,private,21670.383152866067
552,3966,89,2015-03-11 17:00:00+00:00,private,38702.734836095646
553,3990,89,2015-03-12 10:00:00+00:00,private,124432.21317333248
554,1037,81,2015-03-12 11:00:00+00:00,public,13816.785575393467
555,1831,83,2015-03-12 13:00:00+00:00,public,9444.513339291636
556,4307,90,2015-03-13 02:00:00+00:00,private,245627.9512932316
557,365,79,2015-03-13 13:00:00+00:00,public,8980.829076014148
558,3223,87,2015-03-13 21:00:00+00:00,private,48324.65833460947
559,3795,89,2015-03-14 02:00:00+00:00,public,52899.7443533108
560,3817,89,2015-03-14 14:00:00+00:00,public,206979.1122520359
561,4230,90,2015-03-14 16:00:00+00:00,private,64647.717643653275
562,3444,88,2015-03-14 21:00:00+00:00,public,169703.49324965305
563,1940,83,2015-03-15 16:00:00+00:00,private,55017.79475806046
564,2014,83,2015-03-15 22:00:00+00:00,private,7183.371426100714
565,1250,81,2015-03-16 23:00:00+00:00,private,22327.86941135516
566,1025,81,2015-03-17 13:00:00+00:00,public,65595.71207963242
567,2174,84,2015-03-17 13:00:00+00:00,public,3713.6095143350817
568,1036,81,2015-03-18 22:00:00+00:00,public,3001.105360379016
569,3118,87,2015-03-18 23:00:00+00:00,public,41991.59319975087
570,4219,90,2015-03-19 21:00:00+00:00,private,3819.8492214612575
571,3528,88,2015-03-20 08:00:00+00:00,private,45221.906088966854
572,663,79,2015-03-20 16:00:00+00:00,private,12225.083662861112
573,1709,83,2015-03-20 17:00:00+00:00,public,11354.114563646255
574,3062,87,2015-03-20 20:00:00+00:00,public,3126.3746187378215
575,1324,81,2015-03-21 11:00:00+00:00,private,319.4849752749035
576,3858,89,2015-03-21 15:00:00+00:00,public,263829.99373983924
577,3033,87,2015-03-21 21:00:00+00:00,public,17277.018914098757
578,3767,89,2015-03-22 05:00:00+00:00,public,9145.224334871276
579,4243,90,2015-03-22 09:00:00+00:00,private,17940.809638509374
580,3357,87,2015-03-22 16:00:00+00:00,private,38997.24783751765
581,3677,88,2015-03-23 01:00:00+00:00,private,560495.2297073714
582,1054,81,2015-03-23 15:00:00+00:00,public,3586.070897565889
583,3168,87,2015-03-23 20:00:00+00:00,public,11165.715853293887
584,3343,87,2015-03-23 21:00:00+00:00,private,37548.822409180895
585,3142,87,2015-03-24 02:00:00+00:00,public,580.87604343626
586,3124,87,2015-03-24 06:00:00+00:00,public,2616.5892225854645
587,1835,83,2015-03-24 21:00:00+00:00,public,17608.774557457735
588,1948,83,2015-03-25 02:00:00+00:00,private,68884.54936442399
589,3307,87,2015-03-25 04:00:00+00:00,private,22352.589964964292
590,2138,84,2015-03-25 06:00:00+00:00,public,1306911.9366174848
591,4188,90,2015-03-25 15:00:00+00:00,public,2373.2704205998048
592,2201,84,2015-03-25 18:00:00+00:00,private,11668.054742757471
593,540,79,2015-03-26 17:00:00+00:00,private,31213.44003790954
594,3809,89,2015-03-26 23:00:00+00:00,public,79260.55278486016
595,3103,87,2015-03-27 23:00:00+00:00,public,194512.68922214664
596,4258,90,2015-03-28 06:00:00+00:00,private,271396.43983693386
597,2035,84,2015-03-28 06:00:00+00:00,public,7176.630808502754
598,1955,83,2015-03-28 09:00:00+00:00,private,16729.18219043517
599,1883,83,2015-03-29 01:00:00+00:00,private,27558.619533738725
600,3300,87,2015-03-29 03:00:00+00:00,private,3553.8652858639443
601,4325,90,2015-03-29 04:00:00+00:00,private,5542.153529656176
602,1797,83,2015-03-29 07:00:00+00:00,public,62114.34766194703
603,3246,87,2015-03-30 11:00:00+00:00,private,4974.497103587836
604,1846,83,2015-03-30 14:00:00+00:00,public,22083.63542158536
605,4283,90,2015-03-30 20:00:00+00:00,private,32756.987300834793
606,1988,83,2015-03-30 20:00:00+00:00,private,10681.19846776468
607,3394,88,2015-03-31 01:00:00+00:00,public,123752.63768992566
608,1107,81,2015-03-31 12:00:00+00:00,public,46822.76157721046
609,3769,89,2015-03-31 18:00:00+00:00,public,40483.17004689712
610,1731,83,2015-04-01 04:00:00+00:00,public,69224.13336765411
611,3096,87,2015-04-02 23:00:00+00:00,public,2472.2512376756754
612,466,79,2015-04-03 15:00:00+00:00,public,16873.52192155142
613,2082,84,2015-04-03 17:00:00+00:00,public,1391271.1741240935
614,1114,81,2015-04-04 00:00:00+00:00,public,3436.2906443276797
615,1061,81,2015-04-04 05:00:00+00:00,public,151418.687531896
616,3919,89,2015-04-04 13:00:00+00:00,private,488466.4818223656
617,1764,83,2015-04-05 01:00:00+00:00,public,21835.38101332318
618,3229,87,2015-04-05 13:00:00+00:00,private,10664.79680714251
619,1299,81,2015-04-05 18:00:00+00:00,private,7761.499585144687
620,1334,81,2015-04-06 04:00:00+00:00,private,8916.420941446191
621,1944,83,2015-04-06 05:00:00+00:00,private,53435.932779850074
622,1077,81,2015-04-06 17:00:00+00:00,public,2259.9318367396313
623,2281,84,2015-04-07 02:00:00+00:00,private,27589.73588464372
624,3536,88,2015-04-07 03:00:00+00:00,private,135913.88611127692
625,3199,87,2015-04-07 06:00:00+00:00,private,3643.9087474599955
626,4099,90,2015-04-07 07:00:00+00:00,public,2128.179442186212
627,3821,89,2015-04-07 18:00:00+00:00,public,18251.283721298045
628,3800,89,2015-04-07 22:00:00+00:00,public,3256.175893525591
629,3076,87,2015-04-08 03:00:00+00:00,public,66757.23123330537
630,3039,87,2015-04-08 20:00:00+00:00,public,156832.9201511576
631,1935,83,2015-04-09 06:00:00+00:00,private,64150.59721772256
632,3743,89,2015-04-09 11:00:00+00:00,public,4516.161584333722
633,3685,88,2015-04-09 12:00:00+00:00,private,36678.559004768205
634,2146,84,2015-04-09 13:00:00+00:00,public,3782.525955873449
635,1890,83,2015-04-10 14:00:00+00:00,private,1824.5445787655613
636,1821,83,2015-04-10 17:00:00+00:00,public,2952.5682003044994
637,1211,81,2015-04-11 06:00:00+00:00,private,28056.230639003537
638,3066,87,2015-04-11 13:00:00+00:00,public,9769.879464687843
639,2052,84,2015-04-11 22:00:00+00:00,public,63967.182727804364
640,3593,88,2015-04-12 13:00:00+00:00,private,3809.7659651889744
641,366,79,2015-04-13 08:00:00+00:00,public,24435.995182834973
642,1122,81,2015-04-13 12:00:00+00:00,public,309980.03699509305
643,1254,81,2015-04-13 21:00:00+00:00,private,27225.5647930832
644,2271,84,2015-04-14 03:00:00+00:00,private,13587.401491080425
645,3908,89,2015-04-14 07:00:00+00:00,private,839018.1834686112
646,420,79,2015-04-15 13:00:00+00:00,public,1867.4050859413142
647,4225,90,2015-04-15 14:00:00+00:00,private,124885.52702105968
648,3681,88,2015-04-15 21:00:00+00:00,private,37243.586791375026
649,3511,88,2015-04-16 01:00:00+00:00,public,2749.5151819769317
650,1903,83,2015-04-16 17:00:00+00:00,private,1376744.0255848947
651,1761,83,2015-04-16 19:00:00+00:00,public,98424.21095596778
652,4193,90,2015-04-16 21:00:00+00:00,public,41635.31756991005
653,1020,81,2015-04-17 19:00:00+00:00,public,29069.356946673062
654,1183,81,2015-04-17 22:00:00+00:00,private,2523.7520113055984
655,3630,88,2015-04-18 05:00:00+00:00,private,10056.836121976066
656,2186,84,2015-04-18 07:00:00+00:00,private,7336.337766175706
657,3852,89,2015-04-18 16:00:00+00:00,public,3173.9017702953897
658,4183,90,2015-04-19 00:00:00+00:00,public,33918.68063987094
659,2158,84,2015-04-19 04:00:00+00:00,public,16519.002650935643
660,3227,87,2015-04-19 07:00:00+00:00,private,20429.52894853615
661,1249,81,2015-04-19 21:00:00+00:00,private,20187.57460808137
662,4068,90,2015-04-20 04:00:00+00:00,public,142908.643293305
663,1304,81,2015-04-20 08:00:00+00:00,private,1139749.6079107935
664,1055,81,2015-04-20 15:00:00+00:00,public,3583.2330805512347
665,4121,90,2015-04-21 11:00:00+00:00,public,8557.565657468464
666,1863,83,2015-04-22 16:00:00+00:00,private,145060.42376145086
667,1171,81,2015-04-23 01:00:00+00:00,public,23211.248628463934
668,2286,84,2015-04-23 14:00:00+00:00,private,141296.73868668248
669,2129,84,2015-04-24 07:00:00+00:00,public,1896.0703519514834
670,1190,81,2015-04-24 14:00:00+00:00,private,839676.4041932912
671,387,79,2015-04-25 10:00:00+00:00,public,410617.00622351345
672,1790,83,2015-04-25 14:00:00+00:00,public,4802.780697846722
673,1063,81,2015-04-25 17:00:00+00:00,public,23674.74367626005
674,2279,84,2015-04-25 19:00:00+00:00,private,50723.34798250884
675,400,79,2015-04-26 03:00:00+00:00,public,37049.10657386134
676,1929,83,2015-04-26 09:00:00+00:00,private,1449241.4321376625
677,4138,90,2015-04-26 11:00:00+00:00,public,292902.118915452
678,1019,81,2015-04-26 11:00:00+00:00,public,1088.9991847607898
679,1700,83,2015-04-26 15:00:00+00:00,public,13644.246780844187
680,1069,81,2015-04-27 13:00:00+00:00,public,8041.66855680742
681,486,79,2015-04-28 00:00:00+00:00,public,7899.118130695568
682,344,79,2015-04-28 05:00:00+00:00,public,37779.09755954556
683,1713,83,2015-04-28 16:00:00+00:00,public,7757.182487663302
684,4180,90,2015-04-28 18:00:00+00:00,public,898853.6675831995
685,1071,81,2015-04-29 03:00:00+00:00,public,11058.578407087032
686,3559,88,2015-04-29 11:00:00+00:00,private,36698.87536232519
687,1048,81,2015-04-29 17:00:00+00:00,public,8349.684830833032
688,1238,81,2015-04-30 08:00:00+00:00,private,22556.72054426786
689,1757,83,2015-04-30 15:00:00+00:00,public,488563.77168152586
690,2120,84,2015-04-30 18:00:00+00:00,public,153542.7595481453
691,553,79,2015-05-01 04:00:00+00:00,private,27519.85338969416
692,1805,83,2015-05-01 20:00:00+00:00,public,7609.401995450357
693,1695,83,2015-05-02 04:00:00+00:00,public,1858.2824291626089
694,3539,88,2015-05-02 14:00:00+00:00,private,5338.926221018364
695,3588,88,2015-05-02 23:00:00+00:00,private,1776.8203353907804
696,356,79,2015-05-03 15:00:00+00:00,public,14368.231283414987
697,2059,84,2015-05-03 17:00:00+00:00,public,302304.670458817
698,3871,89,2015-05-03 17:00:00+00:00,private,70362.72588575227
699,1126,81,2015-05-04 03:00:00+00:00,public,24774.02691979031
700,4366,90,2015-05-04 05:00:00+00:00,private,5732.266652304245
701,1272,81,2015-05-05 06:00:00+00:00,private,363397.1221968989
702,3715,89,2015-05-05 13:00:00+00:00,public,55107.275938611616
703,3835,89,2015-05-06 08:00:00+00:00,public,40489.73335032041
704,1823,83,2015-05-06 15:00:00+00:00,public,4380.003686053552
705,440,79,2015-05-06 21:00:00+00:00,public,817596.7582564156
706,1236,81,2015-05-07 00:00:00+00:00,private,2551.9247671855514
707,3676,88,2015-05-07 06:00:00+00:00,private,4857.6907060273825
